"ESTADO","INGRESOS","CASA","PRECIO_DISPOSITIVO","MESES","DURACION","SOBRECARGO","SALDO_RESTANTE","SATISFACCION"
"VINCULADO",3408082,5.33e+08,1610752,6,2.6,0,19.9,2.270382
"RETIRADO",7232520,2.86e+08,396731,12,1.7,201.6155,69.7,7.52655
"RETIRADO",8211239,3.86e+08,1750529,1,1.6,0.02421448,47.6,2.319634
"VINCULADO",3604596,4.69e+08,351108,27,1.3,0,23.7,2.953931
"VINCULADO",398630,9.34e+08,2094823,9,16,29.96874,28.5,2.407536
"RETIRADO",2658125,5.58e+08,2124763,25,2.9,252.0992,32.8,8.446788
"RETIRADO",6704740,5.16e+08,1712153,54,1,225.4481,80.6,8.444955
"RETIRADO",1380227,2.89e+08,2074231,24,16.4,263.3969,22.9,8.172057
"VINCULADO",6322837,1.448e+09,567680,27,0,25.61591,69,2.480471
"RETIRADO",946543,2.04e+08,3524732,12,15.7,280.2415,7.2,7.967558
"RETIRADO",4534075,8.6e+07,375338,23,1.5,17.95165,15,2.90574
"VINCULADO",7532929,4.59e+08,1759554,5,1.8,0,50.4,2.540956
"RETIRADO",799214,2.9e+08,2369213,31,15.2,194.4654,12,8.369215
"VINCULADO",8146029,2.39e+08,1204238,24,0.8,25.34697,80.2,3.691509
"VINCULADO",4697646,6.71e+08,2552033,18,2.4,19.96727,6.6,2.93977
"VINCULADO",7825275,1.61e+09,398572,55,15,0,61.9,3.035645
"RETIRADO",7260879,1.5e+09,569644,17,13.7,27.44835,78.2,1.984087
"VINCULADO",3375255,7.17e+08,2548137,52,0,6.657532,22.9,3.346903
"RETIRADO",7101623,1.531e+09,1359991,37,2.7,192.8498,87.5,8.154058
"VINCULADO",7836500,1.783e+09,1887967,44,15.8,11.79218,59.9,2.737418
"VINCULADO",2989107,7.01e+08,392834,49,1.4,12.7776,14.5,3.326818
"VINCULADO",7700732,1.589e+09,848943,39,16.7,43.56675,48.3,3.573763
"VINCULADO",1637975,8.1e+07,563960,20,17.9,85.59521,33.8,2.769482
"RETIRADO",3533795,3.81e+08,2271525,6,1.6,200.953,20.2,7.803103
"VINCULADO",7068123,8.94e+08,2529138,2,16,0.8940634,78.1,2.387428
"RETIRADO",1188225,2.49e+08,2255400,6,16.6,222.2434,7.9,8.605701
"RETIRADO",8080330,1.811e+09,2600894,31,14.8,258.2057,43.9,7.631286
"RETIRADO",3528515,5.99e+08,415759,8,3.1,221.0645,3.7,8.673824
"RETIRADO",1225964,2.15e+08,1380638,27,15.1,5.475089,10.5,3.088668
"VINCULADO",3524426,7.96e+08,1465854,20,0.7,30.37821,32,3.332621
"RETIRADO",7657187,6.89e+08,2082077,25,2.6,33.82973,69.9,3.622736
"RETIRADO",1056316,6.73e+08,1219523,1,16.8,229.7551,19.6,7.590812
"RETIRADO",955093,7.43e+08,2787280,31,16.3,211.7472,14.4,8.102246
"RETIRADO",6875790,1.98e+08,635434,37,4.1,117.8991,66,8.13435
"VINCULADO",790550,1.61e+08,1514732,15,17.4,58.68459,13.2,2.425228
"VINCULADO",3402755,1.069e+09,4391288,40,4.1,16.75448,30.3,2.150625
"RETIRADO",7049950,6.88e+08,1049314,52,4.4,278.4839,66.2,8.100061
"RETIRADO",1478145,2.83e+08,2456261,59,15.7,155.3869,0,8.428397
"RETIRADO",4864212,4.85e+08,2431297,27,0,233.6413,16.3,7.946903
"VINCULADO",8046371,8.41e+08,406909,41,1.2,212.5484,63.4,7.810012
"RETIRADO",8086562,5.66e+08,1827637,16,2,145.3859,61,8.26553
"RETIRADO",7523758,1.039e+09,440702,11,2.1,190.752,44.6,8.524152
"VINCULADO",6636073,1.05e+08,476417,3,16.4,0,59.7,1.911674
"VINCULADO",7766552,2.45e+08,1094098,13,2.8,39.19904,80,2.861175
"VINCULADO",7146693,7.23e+08,1684897,41,16.8,14.30704,59.6,2.658886
"RETIRADO",2974025,1.56e+08,327928,24,0.7,18.25981,20.4,3.491845
"RETIRADO",7114849,3.8e+08,1412432,38,3,297.9799,63.3,7.882448
"VINCULADO",6813461,5.32e+08,1188760,11,14.8,32.1725,69.8,2.053866
"VINCULADO",7887352,8.3e+07,669797,5,14.7,101.7741,88.4,8.245991
"VINCULADO",1071905,3.23e+08,2095381,31,17.8,126.7254,0,8.12689
"VINCULADO",2170660,5.94e+08,777102,11,17.8,0,26.9,3.672813
"VINCULADO",2825253,5.82e+08,1094364,1,2.3,14.17535,8.1,2.004666
"RETIRADO",7397860,7.35e+08,771469,23,14.6,263.0112,81.7,8.382038
"RETIRADO",2600146,6.13e+08,860472,5,2.1,189.0225,15.1,8.38775
"RETIRADO",7876692,1.25e+08,979098,30,15.7,249.8968,52.3,8.053729
"VINCULADO",7333368,7.55e+08,1924128,33,3,20.84417,64,2.790492
"VINCULADO",4008531,1.157e+09,357947,54,2.9,37.2431,12.6,2.305608
"VINCULADO",6743297,7.7e+08,381029,1,17,4.515853,58.4,2.566364
"RETIRADO",7420400,2.73e+08,430802,25,17.3,7.662748,79.5,2.447805
"VINCULADO",150000,8.3e+07,968126,18,15.7,35.61879,25.8,2.74677
"VINCULADO",7475678,4.54e+08,1442878,27,4.3,8.919217,87.5,1.979697
"RETIRADO",6748967,8.47e+08,1422963,3,3.5,243.1757,69.5,8.803502
"VINCULADO",639702,9.9e+07,341005,31,15.2,0,19.4,2.609538
"RETIRADO",7536839,6.57e+08,811709,22,2.1,171.3569,73.5,8.796875
"RETIRADO",3051840,6.85e+08,1058230,34,2.2,205.5993,16.7,9.062626
"VINCULADO",7423666,1.765e+09,1856648,16,1.4,305.8974,66,8.312105
"VINCULADO",7136843,1.506e+09,902130,25,16.2,9.747158,78.3,2.706051
"VINCULADO",4398070,1.057e+09,2543901,19,2.1,47.17514,23.3,3.669526
"VINCULADO",7543017,1.652e+09,1547890,3,17.5,2.909279,67.3,2.443739
"RETIRADO",7852593,7.64e+08,571498,7,14.9,259.8081,90.2,8.320577
"RETIRADO",7955619,1.902e+09,1490184,44,16.3,15.06027,62.7,2.504043
"VINCULADO",6393892,1.55e+09,2094771,32,16.6,204.7502,92.5,8.678825
"VINCULADO",1141099,3.93e+08,1276272,31,16.7,11.64822,24.5,2.413955
"VINCULADO",7811767,4.9e+08,2256424,16,17,26.44234,97.5,3.474431
"RETIRADO",3255005,5.32e+08,893463,34,2.3,217.3126,17.6,7.541393
"VINCULADO",2299529,8.2e+07,1509442,46,16.4,0,13.9,3.168121
"RETIRADO",6917929,8.32e+08,1624801,23,1.8,300.7277,71.7,8.10821
"RETIRADO",5702616,5.27e+08,418499,33,2.6,183.729,88.7,8.834034
"VINCULADO",7357203,1.49e+09,2531649,37,14.7,41.18009,48.4,2.69082
"RETIRADO",2856422,6.27e+08,1257911,25,2.9,153.852,14.4,8.342259
"RETIRADO",7269029,8.4e+07,357200,15,1.1,198.2567,84.4,8.789058
"RETIRADO",8396838,4.89e+08,359767,23,1.7,166.465,57.3,8.722644
"RETIRADO",6470521,4.16e+08,257909,0,16.5,276.2278,55.1,8.278393
"RETIRADO",7431824,5.44e+08,864746,21,1.3,189.3579,74.9,8.636615
"VINCULADO",1838911,1.072e+09,1253897,28,13.7,0,27.1,2.651222
"VINCULADO",3011615,6.9e+08,1872704,50,2,24.29191,21.5,2.394408
"VINCULADO",7804260,9.42e+08,1656116,31,15.9,0,101.9,2.486765
"RETIRADO",7471580,6.61e+08,353221,37,16.2,251.2633,61.3,8.119591
"VINCULADO",478454,1.15e+08,1508770,23,17.3,31.7484,8.8,2.748689
"VINCULADO",7292234,3.52e+08,844432,40,15.1,25.12493,62.2,2.685835
"VINCULADO",7329472,1.611e+09,1179715,12,14.5,0,77.4,2.871576
"RETIRADO",6637140,1.358e+09,1885644,22,15.5,210.4896,108.7,8.510007
"RETIRADO",7614542,6.35e+08,2032620,25,15.9,232.2,67.8,8.480333
"VINCULADO",7373718,1.103e+09,1339866,13,13.8,0,55.8,2.715894
"RETIRADO",3646464,7.83e+08,2345029,32,1.1,173.4479,9.9,7.783092
"VINCULADO",3975964,5.86e+08,1282583,26,1.7,40.43171,12.1,3.019586
"VINCULADO",806442,5.19e+08,397232,3,15.7,0,9.2,3.403388
"RETIRADO",6858735,1.389e+09,1841690,17,1.5,190.2569,64.3,7.690096
"RETIRADO",7158908,4.45e+08,2302549,9,16.3,289.6004,72.6,8.333506
"VINCULADO",6976081,1.708e+09,330973,9,0,13.82937,76.9,2.47084
"RETIRADO",6081773,4.86e+08,401780,24,17,86.40049,103.9,3.378997
"RETIRADO",6678310,8.3e+07,1543405,36,3.1,194.9628,70.7,8.303075
"VINCULADO",3405702,7.22e+08,1680731,38,1.8,32.40043,28.3,2.337865
"RETIRADO",1222776,8.5e+07,912394,16,15.5,0,8.3,3.388817
"VINCULADO",8193609,5.25e+08,1853724,36,1.9,0,85.6,2.816718
"VINCULADO",7478481,1.737e+09,1254913,24,3.4,0,64.3,2.860496
"VINCULADO",7678315,9.85e+08,1035273,29,15.5,196.5659,98.4,8.386492
"VINCULADO",3413165,2.63e+08,1489044,19,1,35.24964,15.3,2.161981
"RETIRADO",2834837,8.4e+07,351113,43,1.3,153.1195,15.8,8.762313
"RETIRADO",7009684,1.582e+09,1401143,30,1.9,230.6974,67.5,8.313867
"VINCULADO",8570132,3.53e+08,820734,19,16.2,0,43.4,2.639548
"VINCULADO",3131302,5.66e+08,1318154,51,3.5,0,1.5,2.624374
"VINCULADO",6884413,5.79e+08,1946504,40,2.4,10.83664,95,2.044756
"RETIRADO",6917811,4.75e+08,2036072,60,15.7,0,70.5,2.704845
"VINCULADO",6203750,6.21e+08,367865,54,1.2,2.376586,71.6,2.328074
"RETIRADO",2023839,2.4e+08,602135,2,16.1,281.725,17.7,8.219104
"RETIRADO",6660139,2.57e+08,1899131,41,14.8,55.36905,52.2,2.111286
"RETIRADO",2441073,5.96e+08,1018439,0,2,144.7132,28.5,8.818148
"RETIRADO",6839601,1.646e+09,1983133,0,1.3,215.3105,62.6,8.144522
"RETIRADO",7365869,7.46e+08,478774,12,3.2,7.138512,110.1,1.575739
"VINCULADO",7102639,1.668e+09,313888,29,17.3,28.28271,59.2,2.323663
"RETIRADO",8558459,1.232e+09,439139,33,2.2,216.9969,63.3,8.103936
"VINCULADO",3579412,8.4e+08,1124813,37,0.8,0,0,2.579892
"VINCULADO",790914,8.6e+07,882426,36,17.8,0,15,2.80037
"RETIRADO",986444,2.14e+08,2362401,25,16.1,212.7796,30.3,8.687292
"RETIRADO",3350399,9.97e+08,2381182,15,3.2,183.6811,20.8,8.457201
"VINCULADO",6669669,9.9e+07,2215211,16,16.2,3.562708,64.7,2.757444
"VINCULADO",570019,4.59e+08,358777,44,15.4,24.76921,19.1,2.697565
"RETIRADO",4282857,3.23e+08,395960,33,0.5,244.9512,22.1,8.148756
"RETIRADO",6716190,1.82e+08,822930,15,17.5,200.8106,58.3,8.292632
"VINCULADO",3086256,7.16e+08,1223020,32,3.1,23.00757,14.3,2.032627
"RETIRADO",568781,1.13e+08,1875032,24,16.9,172.0221,13.9,8.387091
"RETIRADO",1503445,3.37e+08,299388,32,17.4,226.3174,18.7,8.152932
"RETIRADO",150000,8.86e+08,1638418,28,14,279.4787,17,8.441696
"VINCULADO",3430543,7.04e+08,583530,19,2.8,0,32.6,2.26975
"RETIRADO",3137745,8.6e+07,2102037,16,2.9,132.9037,7.4,9.18769
"VINCULADO",1316299,8.4e+07,292410,31,16.2,205.8687,11.8,7.935766
"VINCULADO",3074197,1.27e+08,1706080,54,1.5,0,13.1,2.17524
"VINCULADO",772934,7.32e+08,440697,26,16.4,0,8.7,2.31755
"VINCULADO",1169971,7.91e+08,360165,11,16.2,0,8.6,2.436777
"VINCULADO",2758826,5.69e+08,328418,55,3.8,25.9437,3.8,2.582498
"RETIRADO",7238022,5.13e+08,1289535,34,15.6,276.2353,60.8,7.860217
"RETIRADO",7783771,5.3e+08,422274,34,2.4,217.987,66.8,7.938155
"VINCULADO",150000,1.068e+09,361595,21,14.9,0,14.8,2.040362
"VINCULADO",1292323,6.58e+08,3345757,13,16.2,28.01599,6.5,2.495967
"RETIRADO",3558279,1.07e+09,484716,20,3,197.3304,0,9.345371
"RETIRADO",6981162,2.12e+08,545810,1,15.6,124.9215,52.6,8.434048
"VINCULADO",6900731,3.58e+08,4042001,11,17.6,0,61.1,2.791405
"RETIRADO",3052288,6.56e+08,1061359,8,0.7,101.4117,32.7,7.838839
"VINCULADO",7556309,1.591e+09,379068,16,2.2,14.8546,78.5,3.338164
"RETIRADO",7227069,9.29e+08,340785,18,2,102.3567,94.4,8.411737
"RETIRADO",7049490,5.04e+08,1155710,31,15.4,193.691,68.9,8.977673
"VINCULADO",1614759,3.72e+08,262486,34,16.6,0,10.6,2.476066
"VINCULADO",3463048,6.34e+08,583407,5,1.3,14.91879,16.2,2.669953
"VINCULADO",1382085,2.88e+08,2149902,2,16.7,196.2575,24.9,8.248108
"RETIRADO",7452601,1.617e+09,1547264,21,1.9,242.9339,99.4,8.639219
"RETIRADO",1875710,2.25e+08,904897,44,17.2,166.8864,29.1,7.603726
"RETIRADO",1336033,9.73e+08,2506292,36,15,31.0209,17.2,3.320896
"VINCULADO",6803866,2.25e+08,511980,12,17.2,0,69.5,2.999262
"VINCULADO",7691119,6.9e+08,965505,27,13.9,4.192988,75,2.366909
"RETIRADO",7169751,1.626e+09,1806868,17,2.2,234.9631,69.2,8.511281
"RETIRADO",3460884,7.52e+08,446003,46,2.4,217.6117,15.8,8.559874
"VINCULADO",4481536,2.97e+08,325555,57,2.5,25.59869,12,3.105223
"VINCULADO",7785032,1.749e+09,1284113,32,2.1,0,83.3,2.662329
"RETIRADO",3887056,8.47e+08,1201759,19,3.5,356.0662,0,8.141202
"VINCULADO",7298975,4.49e+08,1814128,37,15.5,33.15339,51.7,2.934909
"VINCULADO",7599485,9.59e+08,1117616,22,14.4,0,86.3,2.857227
"RETIRADO",3281065,9.36e+08,1299547,30,1.1,214.0151,10.9,7.706025
"VINCULADO",2834627,4.03e+08,1342610,11,0,68.55348,10.5,3.694711
"VINCULADO",6905580,5e+08,1363818,38,15.2,5.739767,98,2.159032
"RETIRADO",3724409,7.94e+08,1209948,21,2.2,197.2225,18.1,8.495757
"RETIRADO",712534,4.63e+08,283697,7,14.2,80.98287,14.2,8.196658
"VINCULADO",2276583,4.99e+08,2995924,36,0.4,0,12.8,2.674628
"RETIRADO",8494421,4.03e+08,1665957,46,16.4,161.485,79,8.031926
"VINCULADO",2415563,2.65e+08,1325353,25,2,8.807159,24.4,2.444879
"VINCULADO",7786745,1.28e+08,1686337,2,1.3,0.3428882,70.3,2.938336
"VINCULADO",685744,1.54e+08,1466982,23,16.1,0.7014725,13.2,2.432295
"RETIRADO",3845007,7.61e+08,439548,18,3.7,3.815849,6,3.281943
"VINCULADO",6455019,1.046e+09,393852,10,0.5,3.047313,47.2,2.136255
"VINCULADO",1560417,5.94e+08,974881,21,15.9,0,18.9,2.867525
"RETIRADO",2537474,8.3e+07,1653947,55,15.9,211.5397,19.4,7.993393
"VINCULADO",7040277,8.3e+07,1969963,15,15.4,0,83.9,3.162221
"VINCULADO",3785906,9.28e+08,419767,7,1.2,43.72149,21.7,2.53276
"VINCULADO",581088,8.7e+08,2256821,13,15.3,0,3.5,3.318759
"VINCULADO",3841215,8.38e+08,792472,38,1.3,164.2935,19.2,8.445973
"VINCULADO",8423993,1.77e+09,1017446,28,2.3,43.47725,71,2.592258
"VINCULADO",1381599,6.62e+08,994943,48,16,261.8602,15.7,8.599614
"VINCULADO",150000,3.86e+08,1570654,0,14.8,51.36134,21.4,2.792752
"VINCULADO",7142406,6.66e+08,1652564,8,15.2,7.617343,69.5,2.526643
"VINCULADO",6330685,4.38e+08,922759,65,0.7,0,70.1,1.938481
"VINCULADO",7029084,8.4e+07,1119292,27,16.8,51.60141,79.7,1.867004
"VINCULADO",1033248,1.48e+08,1007679,46,13.4,0.7807641,16,2.120947
"RETIRADO",7193363,1.57e+08,2605929,24,16.8,183.1815,92.5,8.371713
"VINCULADO",6525066,7.03e+08,1768484,56,16.4,71.04958,79.9,3.08322
"RETIRADO",7100373,1.751e+09,422892,0,16.3,80.12089,51.2,7.746246
"VINCULADO",4141237,9.73e+08,555191,51,1.9,62.78575,15.2,2.842901
"VINCULADO",2168775,8.4e+07,2137592,58,15.3,60.8165,24.9,2.91298
"RETIRADO",1036514,5.27e+08,522248,42,17,134.5037,16.4,8.219461
"VINCULADO",2225631,4.04e+08,1259578,25,15,63.56346,16.1,7.76191
"RETIRADO",369979,2.85e+08,338808,23,18,64.75234,19.3,2.033802
"VINCULADO",1043859,2.9e+08,1904375,20,17.3,0,0,2.987016
"RETIRADO",1623301,8.3e+07,2366468,3,15.2,228.4864,8.1,7.890692
"RETIRADO",3630452,1.307e+09,898986,28,2.7,255.8288,34.3,8.465226
"VINCULADO",7530032,6.04e+08,519490,15,2.4,0,87.2,1.96627
"RETIRADO",7792829,1.635e+09,2813244,26,17.6,156.264,56.1,7.367241
"RETIRADO",7802660,1.552e+09,1047967,39,15.6,171.0599,58.1,8.619632
"RETIRADO",2829088,8.5e+07,408774,33,4,176.1138,23.8,8.305254
"VINCULADO",3135599,8.55e+08,1852730,40,3.4,0,13.2,2.777204
"VINCULADO",3190716,8.08e+08,1735559,21,4.3,17.92485,1.4,3.212141
"RETIRADO",7551249,6.46e+08,683787,25,15.9,252.5228,69.2,8.646919
"VINCULADO",6796382,1.407e+09,526703,13,1.5,176.7693,70.3,8.533754
"RETIRADO",2942070,6.97e+08,2285725,21,1.3,201.3925,14.1,8.267839
"RETIRADO",1425702,3.09e+08,1218877,20,14.8,215.8942,24.1,8.694168
"RETIRADO",3732846,2.95e+08,1835330,31,2.5,43.02908,20.7,8.430019
"VINCULADO",1896090,4.5e+08,1201193,18,14.8,9.825579,14,2.520925
"VINCULADO",7048177,4.5e+08,370208,8,17,219.5295,66.8,8.533572
"RETIRADO",4371534,3.92e+08,1332526,24,3.2,235.979,24.8,8.303531
"VINCULADO",2654261,5.83e+08,1034692,20,3.1,0,28.7,2.579024
"VINCULADO",2788382,6.27e+08,967770,18,0.2,44.92822,25.3,2.610983
"VINCULADO",7771059,1.031e+09,447834,26,15.1,0,37.9,2.543038
"VINCULADO",1112454,2.34e+08,1528918,23,14.5,0,9,3.004428
"VINCULADO",577128,1.34e+08,1566271,23,14.7,0,5.5,3.089997
"VINCULADO",8013742,1.833e+09,1323434,32,16.2,0,79.5,2.299737
"RETIRADO",7755350,1.84e+09,382632,7,1.3,203.1753,57.9,8.673677
"VINCULADO",484131,1e+08,291673,52,14.4,0,18.6,3.053838
"VINCULADO",6664395,4.89e+08,2329029,9,14.8,29.76285,76.9,2.815903
"RETIRADO",7358530,1.604e+09,416776,30,14.8,314.2797,94.2,8.562242
"VINCULADO",7523397,8.2e+08,314851,30,16.6,26.23044,65.4,3.12032
"VINCULADO",6686788,1.167e+09,1306903,33,2.6,0,66.8,1.823758
"VINCULADO",3286842,7.55e+08,1936922,20,1.4,49.7406,0,3.749226
"RETIRADO",7125612,1.2e+08,327134,19,15.5,301.3964,73.4,8.118684
"VINCULADO",3535271,8.36e+08,1629892,18,0.8,233.3903,12.1,7.80616
"VINCULADO",7410164,1.834e+09,1562322,14,1.1,82.73935,85.2,2.117681
"RETIRADO",2881623,2.75e+08,598801,38,2.4,223.1991,0,7.532239
"VINCULADO",7398836,7.5e+08,1568397,22,15.4,0,70,2.464775
"RETIRADO",471485,8.02e+08,2172141,23,15.9,154.9886,11,8.022474
"VINCULADO",6906181,4.28e+08,547014,35,14.1,0,72,2.962119
"RETIRADO",8012891,5.93e+08,325200,20,1.9,296.6623,80.4,8.151228
"VINCULADO",7433660,2.73e+08,1113018,9,3.4,78.07804,59.5,2.277385
"RETIRADO",7088945,5.92e+08,407908,12,16.7,357.2892,86.9,8.259166
"RETIRADO",6258474,1.288e+09,1000944,0,2.7,127.0628,79.6,8.294829
"VINCULADO",8087177,1.652e+09,424224,17,15.5,17.26352,56.5,3.321013
"RETIRADO",885369,6.91e+08,2477430,2,14.8,183.6667,8.6,8.668374
"VINCULADO",3665550,4.08e+08,1158218,6,2.1,0,23.3,3.654617
"RETIRADO",894087,1.82e+08,412776,51,16,22.17968,23,3.455842
"VINCULADO",6999771,3.95e+08,1459621,27,16.3,5.453277,79,3.260396
"VINCULADO",6993308,5.59e+08,521917,32,15,3.770148,96,2.018219
"VINCULADO",3892032,8.09e+08,758513,33,2,0,21.9,2.470774
"VINCULADO",7378500,1.774e+09,1094653,29,16.5,32.34894,44,3.487182
"RETIRADO",1383121,2.85e+08,2607589,3,16.5,183.2272,16.5,8.070929
"RETIRADO",7334700,1.767e+09,1404307,0,15.6,141.3452,72,8.009217
"RETIRADO",7780376,3.06e+08,358149,6,3.3,188.5317,95.1,7.969952
"RETIRADO",1912038,5.17e+08,1691160,26,17.2,171.8288,12.3,8.269729
"VINCULADO",3318891,7.75e+08,1510009,11,1.9,0,8.1,4.269052
"RETIRADO",392091,1.088e+09,3333428,19,15.6,285.6194,6.2,8.346339
"RETIRADO",7508657,2.56e+08,1992230,3,2.9,276.0945,64.8,7.844096
"RETIRADO",6984464,6.82e+08,415630,51,15.3,266.4739,51.7,8.060077
"VINCULADO",3635166,5.67e+08,479292,0,3.1,150.0067,20.8,7.980371
"VINCULADO",8163831,1.88e+09,301242,24,16.1,105.0954,101.7,8.247202
"VINCULADO",6505254,1.348e+09,421795,34,16.8,21.17367,79,2.517933
"RETIRADO",7467589,1.765e+09,1556371,25,15.4,2.176266,47.2,3.25979
"VINCULADO",6956910,1.526e+09,2030111,36,14.6,33.83141,48.5,2.528996
"VINCULADO",3075822,7.29e+08,1626584,21,0,0,15,2.571984
"VINCULADO",7632675,5.6e+08,974038,18,15.5,43.62164,80,2.868395
"RETIRADO",2128580,4.75e+08,2198498,22,18.1,180.35,22.5,8.080742
"RETIRADO",7481954,2.84e+08,2721036,55,16.5,193.0565,43,8.311028
"RETIRADO",3144691,7.56e+08,3302146,22,0.1,225.5135,9.1,7.579455
"VINCULADO",1147035,2.34e+08,463216,26,16.9,0,0,2.630799
"VINCULADO",434357,1.75e+08,3286058,28,16.4,0,25.6,2.488402
"RETIRADO",4886685,4.83e+08,1810673,18,2.3,130.3288,15.9,8.083769
"RETIRADO",7060515,3.59e+08,2499420,33,16.6,199.7034,78.9,8.5013
"RETIRADO",7880625,5.35e+08,425672,10,15.3,140.03,92.9,8.205616
"RETIRADO",3730306,5.56e+08,402229,9,2.3,296.5819,10.5,8.694975
"VINCULADO",2043504,4.69e+08,750852,23,3.8,6.724529,11.1,2.823726
"RETIRADO",7306564,1.198e+09,1357373,33,16.6,36.36592,62.3,8.469361
"VINCULADO",7277131,1.694e+09,816065,19,15.1,54.57364,71.3,3.663378
"VINCULADO",7221781,6.93e+08,1186020,35,1.6,22.12996,56.7,3.332009
"VINCULADO",3541786,7.76e+08,2011041,21,2.8,9.604482,14.3,2.726462
"RETIRADO",3299834,1.157e+09,2106840,22,1.5,71.7101,24.1,8.651358
"RETIRADO",7136703,7.08e+08,1402491,39,17.5,164.1482,45.4,8.658724
"VINCULADO",7200256,4.56e+08,1158631,18,17.1,168.4287,93.1,8.838332
"RETIRADO",6741100,1.504e+09,2072805,33,15.6,269.9324,71,8.4575
"VINCULADO",5261141,1.099e+09,1791711,29,16.2,162.2585,42.3,8.901722
"RETIRADO",2388970,3.92e+08,791860,21,3.1,214.2817,27.1,8.440413
"RETIRADO",7639327,3.73e+08,434107,45,2.5,255.3869,76.5,8.20876
"RETIRADO",6912856,8.42e+08,1058516,12,2,275.6011,93.2,8.019305
"RETIRADO",7012797,7.65e+08,326172,0,1.5,307.4384,62.1,9.338291
"RETIRADO",1197338,1.17e+08,1557301,55,13.4,206.3423,23.3,8.408489
"VINCULADO",7454760,3.73e+08,767732,24,2.2,0,57,3.361767
"RETIRADO",8018030,1.032e+09,921365,44,18.7,225.5425,64.8,8.214086
"VINCULADO",1184472,5.68e+08,2411774,36,17.1,28.26639,36.8,2.314491
"VINCULADO",6499279,3.42e+08,2620706,17,0.3,0,46.4,2.728975
"RETIRADO",1057704,2.21e+08,1564599,56,15,175.5904,12.5,7.809861
"RETIRADO",7184503,5.57e+08,438610,44,16.5,164.8899,50.1,7.323197
"VINCULADO",7504851,1.169e+09,2827357,14,15.2,0,53.6,2.922471
"RETIRADO",7161533,1.061e+09,3251708,37,15.7,260.6901,80.5,8.150351
"VINCULADO",7274030,1.544e+09,1072738,30,16.6,269.4762,93.1,8.506447
"VINCULADO",3116846,7.76e+08,1947590,0,3,43.88822,9,3.512436
"VINCULADO",3556350,7.82e+08,479468,27,1.4,0,14.9,1.677602
"VINCULADO",2316741,3.71e+08,556823,2,1.4,55.9627,20.3,2.497626
"RETIRADO",6750076,1.89e+08,1392962,18,1.4,209.6136,74.3,8.385813
"VINCULADO",502165,1.27e+08,1405811,46,14.6,21.94926,19.5,2.810454
"RETIRADO",6986082,9.76e+08,2303660,41,4.7,190.3352,47,7.877147
"VINCULADO",3070536,2.56e+08,893031,29,0.6,281.0671,7.5,8.298792
"RETIRADO",3573039,7.58e+08,395011,15,2.9,133.2453,12.7,7.961926
"RETIRADO",8159484,1.041e+09,1006633,15,15.7,180.7256,71.7,8.68242
"VINCULADO",1219207,2.74e+08,806106,10,16.8,59.11192,17.6,2.961291
"RETIRADO",1248006,2.86e+08,2084162,50,16.2,260.791,19.4,8.34954
"VINCULADO",7570842,7.4e+08,961167,18,17.1,0,73.5,3.193999
"RETIRADO",3490174,8.3e+07,992213,29,1.5,218.6997,27.6,8.187994
"VINCULADO",6800265,6.66e+08,2280912,29,14.6,14.67325,56.1,2.873013
"RETIRADO",7204392,2.33e+08,2063034,35,1.7,217.3158,47.2,8.112797
"RETIRADO",3587213,8.2e+07,426087,39,1.7,0,1.9,2.669013
"RETIRADO",1564293,7.96e+08,2445246,18,15.5,244.1579,11.3,8.417209
"RETIRADO",6736470,1.085e+09,1427346,18,0.2,249.7356,55.6,8.164106
"RETIRADO",7074802,8.03e+08,1434323,6,15.8,70.6944,86.8,7.660093
"RETIRADO",787557,1.028e+09,1048852,20,16.8,2.815269,6.6,2.81702
"RETIRADO",8323148,6e+08,891857,34,15.5,148.8264,59.3,8.310786
"VINCULADO",7625430,1.31e+08,1709775,32,16.6,0.8193056,73.4,2.524975
"VINCULADO",2893489,8.99e+08,2149083,28,1.5,206.4498,18.6,7.949302
"RETIRADO",7421718,7.54e+08,917464,15,15.6,52.6535,48.6,8.250962
"RETIRADO",2110759,9.84e+08,469916,26,15.1,302.782,7,8.210168
"RETIRADO",3306668,6.99e+08,1817498,23,2.7,200.2358,27.2,8.663326
"RETIRADO",564408,1.98e+08,434687,40,15.2,156.7961,13.8,7.992971
"VINCULADO",7406706,9.6e+08,1326316,32,2.5,46.72839,80.7,1.631059
"VINCULADO",7692465,2.63e+08,869003,37,2.6,0,68.4,3.428661
"RETIRADO",1603549,9.37e+08,1334574,23,17,278.3229,17.6,8.010858
"RETIRADO",150000,4.12e+08,456782,24,16.7,223.1495,13,8.096293
"VINCULADO",150000,8.6e+07,2082955,10,15.7,99.378,13.3,8.757854
"VINCULADO",7529077,8.36e+08,2177750,20,15.2,217.7495,70.9,8.010981
"RETIRADO",7524182,4.88e+08,1208558,12,17.3,179.8581,66,8.216748
"RETIRADO",603280,7.89e+08,1752266,26,16.1,46.47694,26.2,3.02683
"VINCULADO",1213665,5.87e+08,1159844,16,17.1,0,22.7,1.936701
"RETIRADO",749391,8.5e+07,2645057,29,17,174.7683,9.3,8.323632
"RETIRADO",3561063,7.64e+08,1019851,16,2.5,128.8193,14.9,7.594952
"RETIRADO",1548826,3.49e+08,1709247,13,17,204.6228,35.2,8.492642
